Serial Number,Basin of origin,Name,Date,Time,Latitude,Longitude,CI No,Estimated Central Pressure (hPa),Maximum Sustained Surface Wind (kt),Pressure_drop_(hPa),Grade,outermost_closed_isobar_(hPa),diameter_size_of_outermost_closed_isobar,Year,Unnamed: 15,Unnamed: 16
,AS,,,600,13.9,61.4,1.5,1002,25,4,D,,,2022,,
15.0,BOB,,2022-12-22 00:00:00,300,9,85,1.5,1004,25,4,D,,,2022,,
,BOB,,,600,9.5,84.8,1.5,1004,25,4,D,,,2022,,
,BOB,,,1200,9.8,84.5,1.5,1004,25,4,D,,,2022,,
,BOB,,,1800,10.1,84.2,1.5,1004,25,4,D,,,2022,,
,BOB,,2022-12-23 00:00:00,0,10.1,84.2,1.5,1004,25,4,D,,,2022,,
,BOB,,,300,10.1,84.2,1.5,1004,25,4,D,,,2022,,
,BOB,,,600,10.4,84.8,1.5,1004,25,4,D,,,2022,,
,BOB,,,1200,10.6,85.4,1.5,1004,25,4,D,,,2022,,
,BOB,,,1800,10.4,85.3,1.5,1004,25,4,D,,,2022,,
,BOB,,2022-12-24 00:00:00,0,10.8,84.5,1.5,1004,25,4,D,,,2022,,
,BOB,,,300,10.7,84.2,1.5,1004,25,4,D,,,2022,,
,BOB,,,600,10.4,83.7,1.5,1004,25,4,D,,,2022,,
,BOB,,,1200,9.7,83,1.5,1004,25,4,D,,,2022,,
,BOB,,,1800,9.3,82.5,1.5,1004,25,4,D,,,2022,,
,BOB,,2022-12-25 00:00:00,0,9,82.2,1.5,1004,25,4,D,,,2022,,
,BOB,,,300,8.8,82,1.5,1004,25,4,D,,,2022,,
,BOB,,,600,8.5,81.6,1.5,1004,25,4,D,,,2022,,
1.0,BOB,,2023-01-30 00:00:00,300,7.7,87.2,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-30 00:00:00,600,7.9,86.6,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-30 00:00:00,1200,8,86,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-30 00:00:00,1800,8.1,85.3,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-31 00:00:00,0,8.2,84.8,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-31 00:00:00,300,8.4,84.3,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-31 00:00:00,600,8.6,83.9,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-31 00:00:00,1200,8.6,83.5,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-01-31 00:00:00,1800,8.3,82.9,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-01 00:00:00,0,8.2,82.7,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-01 00:00:00,300,8.2,82.5,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-01 00:00:00,600,8.2,82.5,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-01 00:00:00,1200,8.2,82.3,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-01 00:00:00,1800,8.1,82.1,1.5,1004,25,4,D,,,2023,,
,BOB,,2023-02-02 00:00:00,0,7.6,81.4,-,1004,25,4,D,,,2023,,
,BOB,,2023-02-02 00:00:00,300,7.2,81.1,-,1004,20,4,D,,,2023,,
,BOB,,2023-02-02 00:00:00,600,6.8,80.8,-,1006,20,4,D,,,2023,,
,BOB,,2023-02-02 00:00:00,1200,6.3,80.3,-,1006,20,4,D,,,2023,,
2.0,BOB,MOCHA,2023-05-09 00:00:00,1200,8.3,89.5,1.5,1002,25,3,D,,,2023,,
,BOB,MOCHA,2023-05-09 00:00:00,1800,8.5,89.3,1.5,1002,25,3,D,,,2023,,
,BOB,MOCHA,2023-05-10 00:00:00,0,8.5,89,2,1000,30,4,DD,,,2023,,
,BOB,MOCHA,2023-05-10 00:00:00,300,8.8,88.9,2,1000,30,4,DD,,,2023,,
,BOB,MOCHA,2023-05-10 00:00:00,600,9.1,88.7,2,999,30,4,DD,,,2023,,
,BOB,MOCHA,2023-05-10 00:00:00,1200,10,88.4,2,998,30,5,DD,,,2023,,
,BOB,MOCHA,2023-05-10 00:00:00,1800,10.8,88.2,2,998,30,5,DD,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,0,11.2,88.1,2.5,997,35,6,CS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,300,11.4,88,2.5,996,35,7,CS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,600,11.6,88,3,996,45,10,CS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,900,11.8,88,3,996,45,10,CS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,1200,12.2,88,3,994,50,12,SCS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,1500,12.5,88.1,3.5,992,50,12,SCS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,1800,12.7,88.1,3.5,992,50,12,SCS,,,2023,,
,BOB,MOCHA,2023-05-11 00:00:00,2100,12.9,88.1,3.5,986,60,18,SCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,0,13.2,88.1,4,982,65,22,VSCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,300,13.6,88.2,4,982,65,22,VSCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,600,14,88.3,4.5,974,75,30,VSCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,900,14.3,88.4,5,970,85,36,VSCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,1200,14.6,88.6,5,970,85,36,VSCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,1500,14.8.,88.7,5.5,964,90,40,ESCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,1800,15.1,88.8,5.5,954,100,50,ESCS,,,2023,,
,BOB,MOCHA,2023-05-12 00:00:00,2100,15.2,88.9,5.5,954,100,50,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,0,15.4,89.1,5.5,954,100,50,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,300,15.7,89.5,5.5,954,100,50,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,600,16,90,5.5,950,105,54,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,900,16.4,90.3,5.5,950,105,54,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,1200,16.9,90.8,6,944,110,60,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,1500,17.4,90.9,6,944,110,60,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,1800,17.9,91,6,938,115,66,ESCS,,,2023,,
,BOB,MOCHA,2023-05-13 00:00:00,2100,18.3,91.3,6,938,115,66,ESCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,0,18.7,91.5,6,938,115,66,ESCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,300,19.3,91.9,6,944,110,60,ESCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,600,19.9,92.5,5.5,952,100,52,ESCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,900,20.5,92.9,-,964,90,40,ESCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,1200,21.1,93.3,-,974,75,30,VSCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,1500,21.8,93.8,-,984,60,18,SCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,1800,22.7,94.6,-,992,50,12,SCS,,,2023,,
,BOB,MOCHA,2023-05-14 00:00:00,2100,23.5,95.3,-,996,35,6,CS,,,2023,,
,BOB,MOCHA,2023-05-15 00:00:00,0,23.9,97.8,-,1000,25,3,D,,,2023,,
3.0,AS,BIPARJOY,2023-06-06 00:00:00,0,11.3,66,1.5,1000,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,300,11.5,66,1.5,1000,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,600,11.9,66,2,999,30,5,DD,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,1200,12.1,66,2.5,998,35,6,CS,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,1500,12.3,66,2.5,998,35,7,CS,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,1800,12.5,66,2.5,996,40,8,CS,,,2023,,
,AS,BIPARJOY,2023-06-06 00:00:00,2100,12.5,66,3,996,45,10,CS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,0,12.6,66.1,3.5,990,55,15,SCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,300,12.7,66.2,3.5,988,60,18,SCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,600,12.8,66.3,4,983,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,900,13.1,66.3,4,983,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,1200,13.3,66.2,4,983,65,22,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,1500,13.4,66.2,4,983,65,22,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,1800,13.6,66,4,980,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-07 00:00:00,2100,13.7,66,4,980,70,26,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,0,13.9,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,300,14,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,600,14.1,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,900,14.3,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,1200,14.4,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,1500,14.5,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,1800,14.6,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-08 00:00:00,2100,14.6,66,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,0,14.7,66.2,4.5,978,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,300,14.8,66.4,4,980,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,600,15,66.6,4,980,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,900,15.3,66.9,4,980,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,1200,15.5,67.1,4,982,65,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,1500,15.7,67.3,4,982,65,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,1800,16,67.4,4,978,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-09 00:00:00,2100,16.3,67.4,4,976,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,0,16.5,67.4,4.5,974,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,300,16.7,67.4,4.5,972,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,600,16.8,67.4,4.5,970,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,900,16.9,67.4,4.5,966,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,1200,17.1,67.3,4.5,964,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,1500,17.3,67.3,4.5,964,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,1800,17.4,67.3,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-10 00:00:00,2100,17.6,67.3,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,0,17.9,67.4,5,960,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,300,18,67.6,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,600,18.2,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,900,18.4,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,1200,18.6,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,1500,18.7,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,1800,18.9,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-11 00:00:00,2100,19,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,0,19.2,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,300,19.4,67.7,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,600,19.6,67.6,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,900,19.7,67.5,5,958,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,1200,19.9,67.3,5,960,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,1500,20,67.2,5,960,90,40,ESCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,1800,20.1,67.2,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-12 00:00:00,2100,20.3,67.2,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,0,20.6,67,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,300,20.9,66.9,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,600,21,66.7,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,900,21.1,66.5,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,1200,21.3,66.5,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,1500,21.4,66.4,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,1800,21.7,66.3,4.5,962,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-13 00:00:00,2100,21.7,66.3,4.5,964,85,36,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,0,21.8,66.3,4.5,966,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,300,21.8,66.3,4.5,966,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,600,21.8,66.3,4.5,966,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,900,21.9,66.5,4.5,966,80,32,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,1200,22,66.7,4.5,970,75,28,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,1500,22.1,66.8,4,974,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,1800,22.2,66.9,4,974,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-14 00:00:00,2100,22.3,66.9,4,974,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,0,22.4,67,4,974,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,300,22.6,67.1,4,974,70,24,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,600,22.7,67.3,4,976,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,900,22.8,67.6,4,976,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,1200,22.9,68,4,976,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,1500,23.1,68.3,4,976,65,21,VSCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,1800,23.3,68.6,-,980,60,18,SCS,,,2023,,
,AS,BIPARJOY,2023-06-15 00:00:00,2100,23.4,68.9,-,982,50,12,SCS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,0,23.4,69.2,-,978,50,12,SCS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,300,23.5,69.5,-,978,45,10,CS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,600,23.7,69.8,-,980,40,8,CS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,900,23.9,70,-,984,40,8,CS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,1200,24.2,70.3,-,986,35,7,CS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,1500,24.5,70.7,-,987,35,6,CS,,,2023,,
,AS,BIPARJOY,2023-06-16 00:00:00,1800,24.6,70.9,-,988,30,4,DD,,,2023,,
,AS,BIPARJOY,2023-06-17 00:00:00,0,24.7,71.2,-,988,30,4,DD,,,2023,,
,AS,BIPARJOY,2023-06-17 00:00:00,300,25,71.5,-,988,30,4,DD,,,2023,,
,AS,BIPARJOY,2023-06-17 00:00:00,600,25.3,71.9,-,989,30,4,DD,,,2023,,
,AS,BIPARJOY,2023-06-17 00:00:00,1200,25.6,72.5,-,990,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-17 00:00:00,1800,25.8,72.8,-,991,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-18 00:00:00,0,26,73.3,-,991,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-18 00:00:00,300,26.2,73.8,-,992,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-18 00:00:00,600,26.3,74,-,994,25,3,D,,,2023,,
,AS,BIPARJOY,2023-06-18 00:00:00,1200,26.3,74.7,-,995,20,3,D,,,2023,,
,AS,BIPARJOY,2023-06-18 00:00:00,1800,26.3,75.2,-,995,20,3,D,,,2023,,
,AS,BIPARJOY,2023-06-19 00:00:00,0,26.3,76,-,995,20,3,D,,,2023,,
4.0,BOB,,2023-08-01 00:00:00,0,20.5,91.5,1.5,992,25,4,D,,,2023,,
,BOB,,2023-08-01 00:00:00,300,21.2,91.2,2,990,30,6,DD,,,2023,,
,BOB,,2023-08-01 00:00:00,600,21.6,90.7,2,990,30,6,DD,,,2023,,
,BOB,,2023-08-01 00:00:00,1200,22.5,89.5,-,988,30,6,DD,,,2023,,
,BOB,,2023-08-01 00:00:00,1800,22.8,89,-,988,30,6,DD,,,2023,,
,BOB,,2023-08-02 00:00:00,0,23.1,87.4,-,988,30,6,DD,,,2023,,
,BOB,,2023-08-02 00:00:00,300,23.2,87.1,-,989,30,5,DD,,,2023,,
,BOB,,2023-08-02 00:00:00,600,23.3,86.3,-,989,30,5,DD,,,2023,,
,BOB,,2023-08-02 00:00:00,1200,23.3,85.1,-,990,25,4,D,,,2023,,
,BOB,,2023-08-02 00:00:00,1800,23.3,84.1,-,990,25,4,D,,,2023,,
,BOB,,2023-08-03 00:00:00,0,23.4,83.4,-,990,25,4,D,,,2023,,
,BOB,,2023-08-03 00:00:00,300,23.5,83.1,-,992,25,4,D,,,2023,,
,BOB,,2023-08-03 00:00:00,600,23.5,83.1,-,993,20,3,D,,,2023,,
5.0,AS,,2023-09-30 00:00:00,300,15.9,72.8,1.5,1002,25,4,D,,,2023,,
,AS,,2023-09-30 00:00:00,600,16.4,73.1,1.5,1002,25,4,D,,,2023,,
,AS,,2023-09-30 00:00:00,1200,16.6,73.2,1.5,1002,25,4,D,,,2023,,
,AS,,2023-09-30 00:00:00,1800,16.8,73.5,1.5,1002,25,4,D,,,2023,,
,AS,,2023-10-01 00:00:00,0,17,74,-,1003,25,3,D,,,2023,,
6.0,AS,TEJ,2023-10-20 00:00:00,300,9.3,61.7,1.5,1004,25,4,D,,,2023,,
,AS,TEJ,2023-10-20 00:00:00,600,9.3,61.5,1.5,1004,25,4,D,,,2023,,
,AS,TEJ,2023-10-20 00:00:00,1200,9.4,61.3,2,1003,30,5,DD,,,2023,,
,AS,TEJ,2023-10-20 00:00:00,1800,9.5,60.7,2,1002,30,6,DD,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,0,9.9,59.4,2.5,1001,35,7,CS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,300,10.1,58.8,3,998,45,10,CS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,600,10.3,58.4,3,996,50,12,SCS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,900,10.2,57.9,3,995,50,13,SCS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,1200,10.6,57.4,3.5,992,55,16,SCS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,1500,11.1,57,4,988,65,20,VSCS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,1800,11.3,56.6,4.5,980,75,28,VSCS,,,2023,,
,AS,TEJ,2023-10-21 00:00:00,2100,11.7,56.1,4.5,976,80,32,VSCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,0,12,56,4.5,972,85,36,VSCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,300,12.3,55.4,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,600,12.6,55.1,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,900,12.9,54.7,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,1200,13.3,54.4,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,1500,13.6,54.1,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,1800,13.8,53.9,5,964,95,44,ESCS,,,2023,,
,AS,TEJ,2023-10-22 00:00:00,2100,14.1,53.6,5,966,95,42,ESCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,0,14.4,53.5,5,968,90,40,ESCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,300,14.7,53.2,4.5,972,85,36,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,600,15,52.9,4.5,976,80,32,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,900,15.1,52.8,4.5,978,80,30,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,1200,15.4,52.7,4,981,75,27,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,1500,15.6,52.5,4,984,70,24,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,1800,15.8,52.3,4,986,70,22,VSCS,,,2023,,
,AS,TEJ,2023-10-23 00:00:00,2100,15.9,52.2,4,988,65,20,VSCS,,,2023,,
,AS,TEJ,2023-10-24 00:00:00,0,15.9,52.1, -,990,60,18,SCS,,,2023,,
,AS,TEJ,2023-10-24 00:00:00,300,16,51.8, -,996,50,12,SCS,,,2023,,
,AS,TEJ,2023-10-24 00:00:00,600,16.1,51.5, -,1000,40,8,CS,,,2023,,
,AS,TEJ,2023-10-24 00:00:00,900,16.1,51.3, -,1002,30,6,DD,,,2023,,
,AS,TEJ,2023-10-24 00:00:00,1200,16.2,51, -,1004,25,4,D,,,2023,,
7.0,BOB,HAMOON,2023-10-21 00:00:00,1800,14.7,86.4,1.5,1003,25,3,D,,,2023,,
,BOB,HAMOON,2023-10-21 00:00:00,2100,14.8,86.3,1.5,1003,25,3,D,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,0,14.9,86.3,1.5,1003,25,3,D,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,300,15,86.2,1.5,1003,25,3,D,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,600,15.3,86.2,1.5,1003,25,4,D,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,900,15.6,86.2,1.5,1002,25,4,D,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,1200,15.8,86.3,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,1500,16.4,86.4,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,1800,16.4,86.5,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-22 00:00:00,2100,16.4,86.6,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,0,16.7,86.7,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,300,17,86.8,2,1001,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,600,17.4,87,2,1000,30,6,DD,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,900,17.9,87.2,2,1000,30,6,DD,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,1200,18.3,87.3,2.5,999,35,7,CS,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,1500,18.7,87.6,2.5,998,40,8,CS,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,1800,19.1,88,3,998,40,8,CS,,,2023,,
,BOB,HAMOON,2023-10-23 00:00:00,2100,19.3,88.4,3.5,994,50,12,SCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,0,19.7,88.8,3.5,990,55,16,SCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,300,20,89.5,4,984,65,22,VSCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,600,20.3,90,4,985,65,21,VSCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,900,20.6,90.4,4,986,65,20,VSCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,1200,20.8,90.8,3.5,988,55,17,SCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,1500,21.3,91.3,3.5,990,55,16,SCS,,,2023,,
,BOB,HAMOON,2023-10-24 00:00:00,1800,21.6,91.6,3,994,50,12,SCS,,,2023,,
,BOB,HAMOON,2023-10-25 00:00:00,2100,22,92, -,996,45,10,CS,,,2023,,
,BOB,HAMOON,2023-10-25 00:00:00,0,22.2,92.2, -,999,35,7,CS,,,2023,,
,BOB,HAMOON,2023-10-25 00:00:00,300,22.4,92.4, -,1003,30,5,DD,,,2023,,
,BOB,HAMOON,2023-10-25 00:00:00,600,22.7,92.7, -,1004,25,4,D,,,2023,,
8.0,BOB,MIDHILI,2023-11-15 00:00:00,300,14.5,86.8,1.5,1005,25,3,D,, ,2023,,
,BOB,MIDHILI,2023-11-15 00:00:00,600,14.7,86.6,1.5,1005,25,3,D,,,2023,,
,BOB,MIDHILI,2023-11-15 00:00:00,1200,15.3,86.4,1.5,1004,25,4,D,,,2023,,
,BOB,MIDHILI,2023-11-15 00:00:00,1800,16,86.4,1.5,1004,25,4,D,,,2023,,
,BOB,MIDHILI,2023-11-16 00:00:00,0,16.9,86.8,2,1003,30,5,DD,,,2023,,
,BOB,MIDHILI,2023-11-16 00:00:00,300,17.4,87,2,1003,30,5,DD,,,2023,,
,BOB,MIDHILI,2023-11-16 00:00:00,600,17.9,87.3,2,1003,30,5,DD,,,2023,,
,BOB,MIDHILI,2023-11-16 00:00:00,1200,18.6,87.7,2,1003,30,5,DD,,,2023,,
,BOB,MIDHILI,2023-11-16 00:00:00,1800,19.1,88,2,1002,30,6,DD,,,2023,,
,BOB,MIDHILI,2023-11-17 00:00:00,0,20.1,88.5,2.5,1001,35,7,CS,,,2023,,
,BOB,MIDHILI,2023-11-17 00:00:00,300,20.7,89.1,2.5,1000,40,8,CS,,,2023,,
